Neighborhood,Latitude,Longitude,Venue,Venue Category
Carnegie Hill,40.7826825671257,-73.95325646837112,Greek and Roman Art,Exhibit
Carnegie Hill,40.7826825671257,-73.95325646837112,European Paintings,Exhibit
Carnegie Hill,40.7826825671257,-73.95325646837112,Carl Schurz Park,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Albertine,Bookstore
Carnegie Hill,40.7826825671257,-73.95325646837112,Conservatory Garden,Garden
Carnegie Hill,40.7826825671257,-73.95325646837112,Heidi's House By The Side Of The Road,Comfort Food Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,Center Fountain,Fountain
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park Loop,Track
Carnegie Hill,40.7826825671257,-73.95325646837112,Carl Schurz Dog Run,Dog Run
Carnegie Hill,40.7826825671257,-73.95325646837112,James Michael Levin Playground,Playground
Carnegie Hill,40.7826825671257,-73.95325646837112,Delacorte Theater,Theater
Carnegie Hill,40.7826825671257,-73.95325646837112,Boqueria,Spanish Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park West - W 86th St,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Paper Source,Paper / Office Supplies Store
Carnegie Hill,40.7826825671257,-73.95325646837112,NR,Cocktail Bar
Carnegie Hill,40.7826825671257,-73.95325646837112,Shakespeare Garden,Garden
Carnegie Hill,40.7826825671257,-73.95325646837112,Up Thai,Thai Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,The Ramble,Trail
Carnegie Hill,40.7826825671257,-73.95325646837112,Mission Ceviche,Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,PlantShed,Flower Shop
Carnegie Hill,40.7826825671257,-73.95325646837112,Tanoshi Sushi,Sushi Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,Bethesda Fountain,Fountain
Carnegie Hill,40.7826825671257,-73.95325646837112,American Museum of Natural History,Science Museum
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park - North End,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,American Museum of Natural History Museum Shop,Souvenir Shop
Carnegie Hill,40.7826825671257,-73.95325646837112,North Woods,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Bethesda Terrace,Plaza
Carnegie Hill,40.7826825671257,-73.95325646837112,Hayden Planetarium,Planetarium
Carnegie Hill,40.7826825671257,-73.95325646837112,West Side Community Garden,Garden
Carnegie Hill,40.7826825671257,-73.95325646837112,Whiskey & Wine Off 69,Liquor Store
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park - Amphitheater,Music Venue
Carnegie Hill,40.7826825671257,-73.95325646837112,Cherry Hill Fountain,Scenic Lookout
Carnegie Hill,40.7826825671257,-73.95325646837112,The Mermaid Inn,Seafood Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park Mall,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Jacob's Pickles,Southern / Soul Food Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,The Fhitting Room Penthouse,Gym
Carnegie Hill,40.7826825671257,-73.95325646837112,Park Avenue Armory,Event Space
Carnegie Hill,40.7826825671257,-73.95325646837112,Billy Johnson Playground,Playground
Carnegie Hill,40.7826825671257,-73.95325646837112,Orwasher's Bakery,Bakery
Carnegie Hill,40.7826825671257,-73.95325646837112,AMC Loews 84th Street 6,Movie Theater
Carnegie Hill,40.7826825671257,-73.95325646837112,Levain Bakery,Bakery
Carnegie Hill,40.7826825671257,-73.95325646837112,Bagelworks,Bagel Shop
Carnegie Hill,40.7826825671257,-73.95325646837112,Maison Pickle,American Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,The Noguchi Museum,Art Museum
Carnegie Hill,40.7826825671257,-73.95325646837112,iLoveKickboxing,Boxing Gym
Carnegie Hill,40.7826825671257,-73.95325646837112,Barry's Bootcamp,Gym / Fitness Center
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park - W 69th St Entrance Garden,Garden
Carnegie Hill,40.7826825671257,-73.95325646837112,Equinox East 63rd Street,Gym
Carnegie Hill,40.7826825671257,-73.95325646837112,Yoga To The People,Yoga Studio
Carnegie Hill,40.7826825671257,-73.95325646837112,Equinox West 76th Street,Gym
Carnegie Hill,40.7826825671257,-73.95325646837112,Beacon Theatre,Concert Hall
Carnegie Hill,40.7826825671257,-73.95325646837112,Sala Thai,Thai Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,Central Park - Wien Walk,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Mama's Too,Pizza Place
Carnegie Hill,40.7826825671257,-73.95325646837112,Steps on Broadway,Dance Studio
Carnegie Hill,40.7826825671257,-73.95325646837112,Blue Bottle Coffee,Coffee Shop
Carnegie Hill,40.7826825671257,-73.95325646837112,Riverside Park - 91st Street Garden,Garden
Carnegie Hill,40.7826825671257,-73.95325646837112,Birch Coffee,Coffee Shop
Carnegie Hill,40.7826825671257,-73.95325646837112,Levain Bakery,Bakery
Carnegie Hill,40.7826825671257,-73.95325646837112,Roosevelt Island Promenade,Outdoors & Recreation
Carnegie Hill,40.7826825671257,-73.95325646837112,Equinox East 61st Street,Gym
Carnegie Hill,40.7826825671257,-73.95325646837112,Astoria Park,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Sottocasa Pizzeria,Pizza Place
Carnegie Hill,40.7826825671257,-73.95325646837112,Riverside Park Promenade,Waterfront
Carnegie Hill,40.7826825671257,-73.95325646837112,Riverside Park - W 78th St,Park
Carnegie Hill,40.7826825671257,-73.95325646837112,Absolute Bagels,Bagel Shop
Carnegie Hill,40.7826825671257,-73.95325646837112,Jim's Shoe Repair,Shoe Store
Carnegie Hill,40.7826825671257,-73.95325646837112,Sushi Kaito,Sushi Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,Riverside Park - Cherry Walk,Scenic Lookout
Carnegie Hill,40.7826825671257,-73.95325646837112,Vesta Trattoria & Wine Bar,Italian Restaurant
Carnegie Hill,40.7826825671257,-73.95325646837112,West 105th Street Dog Run - Riverside Park,Dog Run
Carnegie Hill,40.7826825671257,-73.95325646837112,Alice Tully Hall,Concert Hall
Carnegie Hill,40.7826825671257,-73.95325646837112,BG Restaurant,Tea Room
Carnegie Hill,40.7826825671257,-73.95325646837112,Lincoln Center for the Performing Arts,Performing Arts Venue
Carnegie Hill,40.7826825671257,-73.95325646837112,The Plaza Hotel,Hotel
Carnegie Hill,40.7826825671257,-73.95325646837112,The Juilliard School,College Arts Building
Carnegie Hill,40.7826825671257,-73.95325646837112,Saint Laurent,Boutique
Carnegie Hill,40.7826825671257,-73.95325646837112,Breads Bakery,Bakery
Carnegie Hill,40.7826825671257,-73.95325646837112,David H. Koch Theater,Theater
Bay Terrace,40.782842806245554,-73.7768022262158,Stop & Shop,Supermarket
Bay Terrace,40.782842806245554,-73.7768022262158,Ben's Kosher Delicatessen,Deli / Bodega
Bay Terrace,40.782842806245554,-73.7768022262158,Bath & Body Works,Cosmetics Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Dunkin',Donut Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Utopia Bagels,Bagel Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Crocheron Park,Park
Bay Terrace,40.782842806245554,-73.7768022262158,SEPHORA,Cosmetics Shop
Bay Terrace,40.782842806245554,-73.7768022262158,VIVO! Mediterranean Grill & Catering,Italian Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,The Bay Terrace at Bayside,Shopping Mall
Bay Terrace,40.782842806245554,-73.7768022262158,The Health Nuts,Gluten-free Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Fort Totten Park,Park
Bay Terrace,40.782842806245554,-73.7768022262158,Little Bay Park,Park
Bay Terrace,40.782842806245554,-73.7768022262158,Pesso's Ices & Ice Cream,Ice Cream Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Boston Market,American Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Panera Bread,Bakery
Bay Terrace,40.782842806245554,-73.7768022262158,The French Workshop,Bakery
Bay Terrace,40.782842806245554,-73.7768022262158,iLoveKickboxing,Boxing Gym
Bay Terrace,40.782842806245554,-73.7768022262158,Avli Little Greek Tavern,Greek Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Little Bay Park Dog Run,Dog Run
Bay Terrace,40.782842806245554,-73.7768022262158,Baybridge Pizzeria & Italian,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,Martha's Country Bakery,Bakery
Bay Terrace,40.782842806245554,-73.7768022262158,HomeGoods,Furniture / Home Store
Bay Terrace,40.782842806245554,-73.7768022262158,Press 195,Bar
Bay Terrace,40.782842806245554,-73.7768022262158,Carvel Ice Cream,Ice Cream Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Nippon Cha,Noodle House
Bay Terrace,40.782842806245554,-73.7768022262158,Uncle Jack's Steakhouse,Steakhouse
Bay Terrace,40.782842806245554,-73.7768022262158,The Rocks at Fort Totten,Scenic Lookout
Bay Terrace,40.782842806245554,-73.7768022262158,Taverna Kyclades,Greek Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Legend of Taste,Szechuan Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,B & B Beverage Distributors,Liquor Store
Bay Terrace,40.782842806245554,-73.7768022262158,Vibez Studio,Gym / Fitness Center
Bay Terrace,40.782842806245554,-73.7768022262158,You Garden Xiao Long Bao,Shanghai Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Bagel Club,Bagel Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Victoria's Secret PINK,Lingerie Store
Bay Terrace,40.782842806245554,-73.7768022262158,Juice for Life,Juice Bar
Bay Terrace,40.782842806245554,-73.7768022262158,Fino Wine & Tapas,Wine Bar
Bay Terrace,40.782842806245554,-73.7768022262158,Tony's Beechhurst Deli,Deli / Bodega
Bay Terrace,40.782842806245554,-73.7768022262158,Riviera Ristorante,Italian Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Chicken Lovers,BBQ Joint
Bay Terrace,40.782842806245554,-73.7768022262158,The Bagel Club,Bagel Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Graziella Pizza & Restaurant,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,Massage Envy,Spa
Bay Terrace,40.782842806245554,-73.7768022262158,Pizza Garden,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,Clearview Park Golf Course,Golf Course
Bay Terrace,40.782842806245554,-73.7768022262158,Queens Archery Lanes & Pro Shop,Athletics & Sports
Bay Terrace,40.782842806245554,-73.7768022262158,Ginger and Lemongrass,Vietnamese Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Gigi's Pizzeria,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,Bayside Milk Farm,Farmers Market
Bay Terrace,40.782842806245554,-73.7768022262158,Sangria Tapas & Wine,Tapas Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Ayna Agra Indian Restaurant,Indian Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Tong Sam Gyup Goo Yi Restaurant,Korean Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Masala Box,Indian Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,VI Pizza,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,Jackson Hole,Burger Joint
Bay Terrace,40.782842806245554,-73.7768022262158,Durso's Pasta & Ravioli Company,Italian Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Francis Lewis Pastry Shoppe,Bakery
Bay Terrace,40.782842806245554,-73.7768022262158,Mad For Chicken,Korean Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Bowne Park,Park
Bay Terrace,40.782842806245554,-73.7768022262158,Aphrodite's Sweets,Bakery
Bay Terrace,40.782842806245554,-73.7768022262158,Cherry Valley Deli & Grill,Deli / Bodega
Bay Terrace,40.782842806245554,-73.7768022262158,Sol Bar & Grill,Latin American Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Chow Chinese Take Out,Chinese Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Erawan Thai Cuisine,Thai Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Arirang,Korean Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,BKNY Thai Restaurant,Thai Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Aperitif,Bistro
Bay Terrace,40.782842806245554,-73.7768022262158,ROMISHOP,Boutique
Bay Terrace,40.782842806245554,-73.7768022262158,CoCo Fresh Tea & Juice,Tea Room
Bay Terrace,40.782842806245554,-73.7768022262158,Matese Pizzeria,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,Parkway Diner,Diner
Bay Terrace,40.782842806245554,-73.7768022262158,Red Mango,Frozen Yogurt Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Mama Lee,Taiwanese Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Maria's Restaurant,Mediterranean Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,One Station Plaza,Beer Garden
Bay Terrace,40.782842806245554,-73.7768022262158,Ralph's Famous Italian Ices,Ice Cream Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Raindew,Miscellaneous Shop
Bay Terrace,40.782842806245554,-73.7768022262158,The Douglaston Club,Pool
Bay Terrace,40.782842806245554,-73.7768022262158,Bean Square,Coffee Shop
Bay Terrace,40.782842806245554,-73.7768022262158,Cascarino's,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,White Noise Coffee Co.,Coffee Shop
Bay Terrace,40.782842806245554,-73.7768022262158,H Mart,Grocery Store
Bay Terrace,40.782842806245554,-73.7768022262158,Tasty Grill,Greek Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Lima 33 Restaurant,Peruvian Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Dollar Tree,Discount Store
Bay Terrace,40.782842806245554,-73.7768022262158,BCD Tofu House,Korean Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Hahm Ji Bach - 함지박,Korean Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Fontana Famous Pizza & Gyro,Modern Greek Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Greek Islands,Greek Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Cristina's Deli,Deli / Bodega
Bay Terrace,40.782842806245554,-73.7768022262158,Alley Pond Environmental Center,Museum
Bay Terrace,40.782842806245554,-73.7768022262158,Alley Pond Golf Center,Golf Course
Bay Terrace,40.782842806245554,-73.7768022262158,Pho Che,Vietnamese Restaurant
Bay Terrace,40.782842806245554,-73.7768022262158,Douglaston Delicatessen,Deli / Bodega
Bay Terrace,40.782842806245554,-73.7768022262158,CVS pharmacy,Pharmacy
Bay Terrace,40.782842806245554,-73.7768022262158,Joe's Sicilian Bakery,Bakery
Bay Terrace,40.782842806245554,-73.7768022262158,Garden World,Hardware Store
Bay Terrace,40.782842806245554,-73.7768022262158,Francis Lewis Park,Park
Bay Terrace,40.782842806245554,-73.7768022262158,Cafe Auburndale,Café
Bay Terrace,40.782842806245554,-73.7768022262158,Gino's Pizzeria,Pizza Place
Bay Terrace,40.782842806245554,-73.7768022262158,daruma of tokyo,Japanese Restaurant
College Point,40.784902749260205,-73.84304528896125,La Cheesecake,Dessert Shop
College Point,40.784902749260205,-73.84304528896125,Mr Dre Kitchen Bar,Latin American Restaurant
College Point,40.784902749260205,-73.84304528896125,Benateri's Italian Gourmet Deli,Deli / Bodega
College Point,40.784902749260205,-73.84304528896125,Little Pepper,Chinese Restaurant
College Point,40.784902749260205,-73.84304528896125,Spa Castle,Spa
College Point,40.784902749260205,-73.84304528896125,Hermon MacNeil Park,Park
College Point,40.784902749260205,-73.84304528896125,Push Fitness Club- College Point,Gym
College Point,40.784902749260205,-73.84304528896125,Canaan Restaurant,Asian Restaurant
College Point,40.784902749260205,-73.84304528896125,Sal's Pizza & Italian Kitchen,Pizza Place
College Point,40.784902749260205,-73.84304528896125,Walgreens,Pharmacy
College Point,40.784902749260205,-73.84304528896125,Petco,Pet Store
College Point,40.784902749260205,-73.84304528896125,Francis Lewis Park,Park
College Point,40.784902749260205,-73.84304528896125,Amore Pizzeria,Pizza Place
College Point,40.784902749260205,-73.84304528896125,H Mart,Supermarket
College Point,40.784902749260205,-73.84304528896125,Sky Garden @ Spa Castle,Korean Restaurant
College Point,40.784902749260205,-73.84304528896125,Starbucks,Coffee Shop
College Point,40.784902749260205,-73.84304528896125,Target,Big Box Store
College Point,40.784902749260205,-73.84304528896125,Cherry Valley Deli & Grill,Deli / Bodega
College Point,40.784902749260205,-73.84304528896125,Ginger and Lemongrass,Vietnamese Restaurant
College Point,40.784902749260205,-73.84304528896125,Whitestone Park,Park
College Point,40.784902749260205,-73.84304528896125,Paris Baguette,Bakery
College Point,40.784902749260205,-73.84304528896125,Haidilao Hotpot,Hotpot Restaurant
College Point,40.784902749260205,-73.84304528896125,The Centurion Lounge,Airport Lounge
College Point,40.784902749260205,-73.84304528896125,Citi Field,Baseball Stadium
College Point,40.784902749260205,-73.84304528896125,Spring Shabu Shabu Buffet,Hotpot Restaurant
College Point,40.784902749260205,-73.84304528896125,Joe’s Steam Rice Roll,Cantonese Restaurant
College Point,40.784902749260205,-73.84304528896125,White Bear 白熊,Dumpling Restaurant
College Point,40.784902749260205,-73.84304528896125,Shanghai You Garden,Shanghai Restaurant
College Point,40.784902749260205,-73.84304528896125,DunHuang Lanzhou Beef Noodle,Chinese Restaurant
College Point,40.784902749260205,-73.84304528896125,Heart Spa & Nail Salon,Cosmetics Shop
College Point,40.784902749260205,-73.84304528896125,Mets Clubhouse,Sporting Goods Shop
College Point,40.784902749260205,-73.84304528896125,"Happy Lamb Hot Pot, Flushing",Hotpot Restaurant
College Point,40.784902749260205,-73.84304528896125,Tony's Beechhurst Deli,Deli / Bodega
College Point,40.784902749260205,-73.84304528896125,Jackie Robinson Rotunda at Citi Field,Plaza
College Point,40.784902749260205,-73.84304528896125,Clason Point Park,Park
College Point,40.784902749260205,-73.84304528896125,Lucia Pizza,Pizza Place
College Point,40.784902749260205,-73.84304528896125,Tasty Grill,Greek Restaurant
College Point,40.784902749260205,-73.84304528896125,Legend Chicken,Fried Chicken Joint
College Point,40.784902749260205,-73.84304528896125,Shea Bridge,Bridge
